survey_item_1,survey_item_2,survey_item_3,survey_item_4,survey_item_5,survey_item_6
-1.9203768058838164,-1.6172811278789367,-0.8543559438039173,0.7091074498577181,0.5504047044642179,1.2921880253915774
-0.3008399980328835,0.5777430055813584,0.13672561365061264,1.7872592461305201,1.8717579357257046,1.2292656826760946
0.3453539590063389,0.3580881789767742,-0.1595415844496676,0.34000426948567075,0.6067211016022651,0.8041802510592815
0.5445321640221316,0.7419843367099734,-0.37518190597997847,-0.7821747515000119,-0.43149014905262806,-0.3327122458021133
0.43567561706800734,0.024924368651088324,-0.15361552349826574,1.3499110584264187,0.6472591047146223,1.5895328784494127
-1.1587082958532795,-1.548664555915595,-1.2794288536602,-0.36957295130667905,-0.39934685252856683,-0.13201478892690832
0.05154695475435933,-0.7955369814932534,-0.26275584546911135,-1.6942892690577147,-1.0765675599913849,-1.4491144671588814
1.289395576657637,1.4171689381237278,0.9534700124990046,0.34222281380445174,0.7861057182747647,0.3603545649132768
0.06938205844742681,0.05500246713094953,0.7107572175420332,0.8383755420371073,0.6612598708860686,0.0891369643260973
-0.45672143911155805,-0.675717206914025,-0.4483893083665249,-1.175106690410451,-0.949089796833172,-0.37741118612731067
0.5446846272050286,0.9006309170157775,0.09697703927734583,2.1415685603059784,1.7323074343168268,1.2433230550761656
0.27864232024548813,0.6365352125647782,0.5267344842825866,-0.22380343633889715,0.4527061196133929,-0.49006738662809624
-0.8939401093631267,-0.7965721177727361,-0.8817665226417077,-0.011805619226547881,0.41507466943054416,1.2562683150539737
-0.5175150679442786,-0.7730663261656044,-0.9180061113040163,0.8814113707214231,-0.3168413765121486,0.5343406080289406
-0.7008169360137172,-0.13819519181384599,-0.5937046450266461,-0.5238364228337855,0.24043786797893574,0.4323045585205655
-0.6557148116686692,-0.6563865480318847,-1.008672394003946,0.7767681794275908,0.5787654333741747,0.7564613080024324
-1.1618369462204858,-0.8418325326982851,-0.502932488290428,0.9049230267145949,-0.07684774305368536,0.629493207682091
0.018704701881477062,0.2046600554127037,0.10215401939959652,-0.14125154977696278,-0.20848703123882747,-0.20547531385205037
-0.2897680798887644,-0.06829264073278296,-0.3935576223815293,0.20602906293629347,-0.21188992240778226,-0.7443606813788295
-2.134780928053763,-1.4925887410863174,-1.3979140180847813,0.8314061502859917,-0.5545904621929643,1.3299798289691784
-0.7585892124439627,0.05127088950621274,-0.42597315627313265,-0.42829567769944,-0.666522807801129,-1.0190805086821246
-0.05665608640553349,-0.5386621761237078,-0.8360068142539965,-0.8818867709147278,-0.22933626403647303,0.3706392184687122
1.437094595981139,0.21882840420860689,0.6006490520703585,0.04691520937726823,-0.08776375082287163,-0.5465422786183626
0.32808009582121656,-0.36675671906871543,-0.4053043300056133,-0.3106296580268098,0.32341376788550247,0.3328503363302559
-0.4942597260138487,-0.18527282357936606,0.03522321746738506,-0.9396568236601356,-0.6856077713850273,-0.7805161425365092
0.2510271356323916,0.11385071372039013,-0.38286974254661976,1.3307032121323674,1.2573492240047899,0.7919675643092476
0.06684566629705768,-0.2552337628653898,-0.4231702085601333,-0.6020807626675426,-1.0649603857476522,-0.5124968244307078
0.01336067627458791,0.03133942957764821,0.37678047615078986,-0.26154589943145773,0.18396729256865244,-0.7863278786197117
1.383060231275418,0.8113340122924253,1.4100457931851198,0.04842120117692034,-0.14863090377049976,-0.4611412771900581
-2.2672418886569496,-1.454823549170579,-1.9910634411687342,0.7611121452084058,0.07031711081604375,1.500239943387432
-0.5186013494031505,-0.8784823380222574,-0.6365378298493926,-0.9794021032914302,-0.9683914759665022,-0.7032665697533036
0.8329773512366704,0.09105484908357629,0.8097166872064747,-1.973719677329362,-1.5816463508658911,-0.4186723234563702
0.31060145581987464,0.598894521808804,0.7413735055945229,-0.10412315428210889,0.2316603305728384,0.5788242972435756
-0.3726342114977316,0.1488291451698785,0.08711962476883317,0.5355957854603607,0.1598560161442834,0.07126246671906762
1.1387927323758318,0.6677984210964809,0.3549116801149572,-0.5543628922583876,0.4544364060726482,-0.45063255849565964
1.2439391761570329,0.5237111313459071,0.6302106615379723,-0.3596621069382201,0.45806244905230775,-0.18574584335780106
0.0806541881113638,-0.2638237058030406,-0.7282825141288133,-0.9085831444982262,-1.158942720948319,-0.20108039813110407
-0.2256064652576087,-0.1206247382790891,0.27431747678977414,-1.0039905544776526,-1.3022642438776482,-1.4496367300834212
-0.46062799259256415,0.9086619737570989,0.2629298621397228,-0.2886027720761009,-0.047413071213761704,-0.7432013915842981
