predictor_1,predictor_2,predictor_3,predictor_4,predictor_5,target
-0.19136242697572295,-0.6314409120858757,1.1168240618392895,1.0266937931158049,0.2977675017754739,2.686715182067277
-0.7369519361163479,-0.5027348997935495,-0.4551664197973626,1.4593998839798517,-0.36934281936337987,-0.6401505460723727
-1.5590070475083693,-0.11253959083069909,0.8173911301070914,-0.19202749258718343,1.83171723461473,-1.737791607715752
1.2830444929754619,0.22569996073906556,-1.425749137544341,1.7487544795354886,1.357174988893182,2.971495065943956
-0.25163255328139517,0.19554517238697283,-0.5084586913156968,1.2106759292536364,-0.28078455159439436,-2.110672730925186
-1.758469483456473,-1.2091395851831719,-0.7081409579636764,-0.5997842770077675,0.004336743253961473,-2.8794916923177576
-0.38461027157067995,-0.28975417277426285,0.2322910733662902,-0.6993355175466981,-0.7418270477189375,0.5032316073576468
-0.971724454714745,-0.15086111428822696,1.3135823713001729,-0.46366489411902895,0.3207802487559368,0.2443693967733378
-1.3226598780115546,0.8027419878008973,1.326570158270119,-0.7991189384,-1.1637731231357145,-3.2465926498484343
1.1774579708153277,1.8810793309629164,2.4405691907216602,-0.32014049633283176,-0.2526428410611003,2.6181028305966763
-1.8181651877603318,-1.0935983433141692,-0.6418092596756692,0.3075702239809479,0.5640858191626875,-5.224716598514244
-2.918224191618228,-0.494781190032615,0.34949858885606394,-1.7691970101165204,1.422942199883508,-9.198782618045179
0.15181946719478567,-0.20688479769621904,0.6413572651380748,0.5215928721688478,-1.530013205875313,1.8507091174213324
0.25329900384660786,-0.28051805203844354,-0.9770476590267378,-0.6356739657071432,-2.381682472918418,1.520432422833926
-0.5244491029655485,-0.155974522659965,-1.2427401083829674,-0.3004799554582363,1.8272478016971634,-2.1235590475694113
-0.9103497831500691,-2.209201776824627,-1.089708951328908,0.2944915153923307,0.0052972047949078685,1.096026613507111
-0.18848543206976553,-0.8180222195174948,-0.32109481645964527,1.2727559651962557,0.3384221555454492,0.8334900797686682
-0.14567826177297077,-1.7863756837143017,-0.803878303078371,3.1185604354009686,-0.06804671358862341,3.5690014289767866
0.9135519767228201,-0.03885237097884103,1.089865562473107,-0.6314206926522047,0.590076235665556,3.2356101309868275
1.299905314438938,1.4074217533824789,1.0892174808519963,0.29291945315198215,-0.3304462971403161,1.2689109808722778
-0.2962860085638028,0.8493835806463307,-1.3416984345523246,-0.2506659423372594,-1.2576865051990953,-5.38460573349771
-1.2094631890970482,0.05815904748237388,0.5230300702057535,0.658276991705438,-0.485304093117162,-2.106312768336734
-1.6532326936784898,-0.5015437745497957,-0.9227900444802469,1.3585975643629409,-0.738546612449235,-4.710404530057872
0.4548470252203621,-0.43592577103852337,0.45335503153697787,-1.0371572155264233,0.05272329602743615,1.5378852122214495
-0.030204889023364025,1.1821693496596075,0.225769375101168,-0.4173376968233858,-1.5263484317122573,-3.3703084478168437
-0.5206271032002019,0.0352546289235226,2.2589115148265377,-0.17891134122984972,-0.17693124488405304,0.2879213149857065
-0.5051422861225351,0.1371863441544553,-0.39186803448035307,-1.1269149155678826,0.04132070519554945,-2.2125998742883257
0.16571647249741792,-0.10293058669787436,-0.6052846788875158,1.849994021868697,1.538472560041877,0.9303778032891667
1.6682879594558455,1.4519426655952805,-0.4653410334318559,1.0286767726645083,-1.1237157713147539,1.4550494686547701
0.058164203836113,-0.5174714748460421,0.8468903286279209,-0.3653909037384144,-1.6325432035202376,2.222134661889775
-1.478477119728128,-0.07896224194098755,1.345181555095593,0.13242205718159683,-0.17178622585989206,-3.367233941016378
-0.21875588358100814,-0.7563159553113131,1.2532794420062991,0.4879454981985484,-0.50733028617033,3.1801820442854396
-0.4830039602086936,-2.196651888564457,-0.11096198251191869,0.40794881984983583,-0.17398302418879497,4.086354223322875
1.1098139801632165,0.17187153119067394,0.7809297712799563,-1.192770198395209,-0.057716644861960355,2.3175068439728874
0.18393184792504774,0.685080726710666,-0.08032983277362346,-0.17916824900906314,-0.03043346396951778,-1.3160837786051651
0.9533687699626919,0.6086645048482986,-0.5225167804611449,0.15847542467790318,0.15167281800058197,1.2238556194340475
1.4451078749059776,1.3392446145711958,0.635471201991631,-2.4976561324290287,0.5527287723451844,1.5517930948648955
0.05111157791279174,-0.30702509823835794,-0.3567329923254152,0.5617741743678546,0.2754297438594326,0.4761479377355138
-0.5200655774050571,0.1549936155246254,-0.9222476435097487,0.2371695901794638,-0.18268344258825142,-4.312034738959773
-0.3555894050633129,-0.9356259153528294,0.36380978299849703,0.663054457554071,-2.388691181077992,1.3561501894102095
0.7825879772903458,-1.2376769290122243,-0.3530401592634535,0.8824341784049876,-0.3440301771062935,3.4151024378664863
0.5717568465865175,0.6760011037103355,-0.18820433653292606,-0.6956210666726128,-0.9308733056920361,-0.5633957393022664
0.07715225287176325,1.4331752573407928,0.97177138715814,-0.10014836673876651,-0.23399294858868372,-1.9917195127890683
0.19885696139217315,0.5376854261085593,0.8853416164425982,-0.23452993648058107,-0.8637271597784411,0.9469611019480605
0.9144793627805503,0.6103996111764257,-0.3530291300450744,-0.737067933708355,-0.4954689027417172,1.011831426181476
-0.7079728978946646,0.43238494146691214,-1.2173541958172491,-1.7017293100870627,-0.7412326194135683,-5.881055776261356
1.2774754848014203,1.1296615486682131,2.0794262696935246,-0.5005746279571726,0.6237541545671621,4.143113649224689
1.7105191960826789,0.41420829838135725,-0.5802891975132345,1.021932277641088,0.6278434583857083,3.6780658152149255
0.24031443255289514,-0.7723748888351284,-0.9201557851369335,-0.7870155814084071,0.9609227135251419,0.3129841962106832
0.46501266333541197,2.8775915218210826,-0.015306598700515995,0.9459047626865233,-0.3941340461349213,-5.0934354903344055
-1.0384964379713004,-0.6367305365847729,0.52954952116748,-0.02743415808468493,-0.5605198619021614,-0.7920022843824763
-0.96582476607249,0.3487686148826145,-1.79152193281752,1.9260819384697445,0.15918984842875464,-4.177076333450178
-0.38518556684073807,0.8135383183265028,-0.7895806551129309,-0.6082801261218558,-0.23664346762271501,-4.934429119683032
-0.9999743388788179,-1.5744159210804822,-0.8396764309112928,1.2689960992345737,0.26871740827803164,0.3548406396470766
-0.5654153893124112,-0.5353243397459824,-0.8013031975993862,0.07716456125316912,-0.8927103439839397,-1.0430243545916973
-1.1393745641181738,0.6006506626850749,-0.5057134044261533,-2.5639432173615577,0.7361547533063912,-6.29394571631037
0.933306316923453,0.5854646443238085,-0.5977760133825004,-0.07964647408032535,-0.8964576386785,0.7549197037374766
-0.9767510629767605,0.951928214360879,1.6608105212129718,-0.493684682782699,-0.17612006488815185,-3.260945288917429
-0.6602810059834248,0.9453010382143456,-0.09006946623631032,1.9962268823694835,-0.49335131572598206,-4.292848689843531
-0.1453172419184755,0.19326151141392212,-0.1748095475667085,-0.7168567798436591,-1.3833361628505698,-1.9399392145258716
1.0210329860305747,-1.1869519909655821,1.709370837961743,0.6118836395948324,0.8416995786623115,6.297410924387048
1.723883317057128,0.66026075918952,0.6161514800356002,0.4627915268105713,0.1644986423396565,3.1399844933675554
2.2426462116484847,1.380235592855949,-1.1142274241398833,-1.1443256559742416,-0.871013301437408,1.545496731961664
-0.7694553771822007,0.6911477043478086,0.24384076573626223,1.2567647074889567,-0.9037283646690488,-2.677454588526769
2.068242322330622,0.08827126970053223,-1.4864625055442036,-0.8901805100890932,0.27716830186099695,2.934963877916647
-1.2715865119855465,-1.6463048736788766,1.1968625393532821,-0.05957959287776633,0.11871989491260218,2.385740057049433
1.5015648079316135,0.5534457269325631,-0.029426689870547376,1.2778221591098573,-0.053526822634628664,4.307783599116485
-1.0823110086629821,-0.6946144262558654,0.5782346045794768,0.4569265187644583,-2.3297975066625596,-0.6341883183722417
1.055682853612111,0.4160380243761901,0.47916466389322127,-0.26447812033881823,-0.3298196630208095,4.3104817439592775
-1.3052003130615462,-0.0022323254808213067,1.045568798887683,-0.34927671239105273,-0.7100169530136726,-1.4463517624768387
1.7536139057704492,-0.3437789649502201,1.1824311945606347,-0.1726695311676731,0.3498871253945981,8.352154744017302
-0.4565192150127746,-0.5204495336678743,0.8818348445169236,0.8907042143560012,-0.5172600071051969,1.1953787588290392
-1.145389301418246,-1.178351112989454,-1.070063381180513,0.9656844420441475,0.8239123298032286,-2.756721589491745
-1.1903901098762442,-1.1850226677443065,0.3188451274610869,-0.20433361384428245,-0.4390367648542406,-0.5741818201141953
-0.05723584118961657,0.463556180636318,-1.539169071914526,0.15565169039410695,-1.4114568441279827,-3.6108345096459287
-0.5710203143244419,-0.139671034846177,-0.3887620155082349,0.8470604193939885,0.04743792354622816,-1.2410287157564315
-0.10996006482720512,1.7553950862431718,0.15648786389584224,-0.8632866662925547,1.3230308762383558,-4.621574458474733
-1.2320191339269935,-0.28271474619405307,1.0027130670508364,-0.07947010376139026,2.3306325302276463,-0.5194175320660235
0.6507136413563399,0.6044216007324547,-0.9244017795794399,2.2969849696384452,-0.20640257295975073,0.3279217614859821
-1.4818132690069545,-0.44107084291798204,-0.028469160762389725,-1.0195893800463072,1.958418417185894,-3.087198172575303
0.5084165599001819,-0.07275083013539405,0.24114611226506846,1.0480905376121536,0.8817878332827463,1.8696823617648028
-0.9944831593696678,-0.6210301935923057,-0.1585360563661547,1.9340287995016738,-0.7993727171855548,-0.5292496550053307
-1.0112728243893554,-0.7091092929596432,-0.24147673133306904,2.1801193213191503,-0.7484204174288872,-0.45384798260045406
0.13643753049766855,-0.8427924918939681,-0.7727164185866036,1.6085644332355078,-0.8003739729520165,2.683563179810411
0.8470769252361839,1.1850090420783372,-0.2564088747879237,1.1850079505296571,-0.28297996690063787,1.051006690479543
-0.13610633534777436,-0.5802975448810729,0.4923503439032606,-1.1943016145209946,-0.6307547553066222,1.8858407610403498
-1.5312744824257858,-0.6523562659481087,-0.9378397086002669,0.39569370846608193,-0.8788742080849802,-3.501771106420138
-0.8720845988340122,0.22033899762133985,-0.817225141463727,0.43053981776902556,-1.1256631737228235,-4.090624500419886
-0.06574566810790652,0.45496663378822405,0.7238380846664461,-0.4081111235566536,-2.310128610572634,-0.4675438531131909
0.777912165146624,0.9440372470846179,-0.10374156711121532,1.7352571837261177,1.467783669944967,0.8952491868015291
1.0114324001021016,0.017086122894269806,0.1805072979455301,2.333104923823359,-1.1074302128235674,3.8692013502540634
0.5978820960713506,-0.26715337141727435,-0.056632047008404754,1.0400671628946518,2.827989637601489,1.0983894349984005
0.9111904888242846,1.6875808072946532,0.26703619815845764,-1.0413184113354326,0.31110265182700486,-0.292656924371719
0.0215273553805295,-0.704367365698044,-0.4374383312731637,1.4511614063564986,-0.5225362512578001,1.4647975610080584
1.0743189315453903,-0.9200856353098068,-0.9237443825106756,0.2072228493188587,-0.4092681502863712,2.9932253773301394
0.6495686661509488,-0.16976269572478447,-0.6711178088246322,0.15897393183815448,0.7448239684741675,1.2548305201963974
-0.5875120914715293,0.8292171908147448,-0.47629255796610653,0.9271369895070006,-0.46890466806152264,-3.5253271185723376
-0.09268490898938778,-0.22093729294625764,1.8516772597727291,0.7300596495589663,-1.271425450382405,2.8003521149032626
-0.5825425965166338,0.5325855369001394,-1.5143524249223996,1.0912008213445823,-1.0113826185279196,-4.057356170531944
-1.0994819468766452,-0.7672702232800317,0.267130581381206,-0.4425306285604286,-0.9412441157813007,-1.686547718497345
-1.2112117277609091,1.5265521744829424,-0.3081811113721158,-0.4331501199742001,-0.5383432456659484,-7.089279782806074
-0.6078336713756289,0.3328560121857713,-0.26284699847446613,0.6434885459848642,0.2889045710188393,-2.6603201894488215
0.048557813523472146,0.30085499395652293,0.9080408450170576,-1.1792834907638077,1.672882445747462,0.2832550002879843
-1.290916305027959,-2.272530360162057,1.5374487705356972,-0.5808371270425604,0.796956477674658,3.730904215148013
0.574124591262852,0.8579624912331343,1.553630366219323,-0.6861377139252557,-0.8588686396295852,2.0037238464670306
0.8184698454765572,0.5714334733486464,1.413666275723287,-0.6029550718692442,0.3273007832010178,2.757300227085907
-0.03910336257466497,1.4111323323124365,0.2538156074302795,0.6168010816474965,0.08560561002772948,-2.4948161400179374
0.7158880684555604,-0.2976380080065176,0.9990792078242018,0.2970648959814971,1.503339604150157,3.793515715044268
2.5927119156326492,1.0293725160784932,0.11170168703536622,-0.9323982687082654,1.0494471759639399,4.422262737976458
-1.063588854845861,-1.5213585770271618,-0.6629349432437334,0.3796020589053396,0.31044265947786576,0.5030423128214099
0.2892552775686975,-0.20163002644690825,0.3203370062797422,-0.5378381864759663,0.329848478719475,1.9239402776040455
-0.187697350364548,1.6767359710384167,0.3205828510037846,0.772779998634692,-1.257203367764321,-3.8450740651207385
-0.06153330544582492,-0.11930054403756261,-0.9723875639059545,-1.2705085893916352,-1.6379757421188388,-2.4724181955682933
-1.140232890787793,-1.4642125756762128,-0.3799843101580795,-0.2584879869171627,-1.4162352159274265,-0.4445497516483674
1.626484586915299,1.2870707294730384,1.040167077876443,0.9730801341827948,-2.4525330220170907,3.5555789655603007
0.7146156687157804,-1.0178727703653812,0.37900200676355417,-1.6156442478764017,-0.16984057490415536,4.154176991068593
0.11014739408981054,-0.8455461899123944,-0.8953685608607501,-1.9658518007515215,1.0821551238670264,-0.24245197507596739
1.371204155517298,-0.09316415043292858,0.3586437943649333,0.4925933210002645,-0.7928417405052992,5.00696503642316
-0.3822898351591162,-1.0201328488478392,-0.7342336747340051,1.156211247021268,-0.5402073744553119,0.5296857640022659
-0.6659038115141779,0.3276682634656928,-0.5991836352194215,-0.391873633844227,-0.10950152564836255,-4.107546095463042
-0.6229060480217987,0.5682599417059062,1.0528421015009473,0.5987424853062542,0.05389986270358893,-1.2311754420014702
0.7207435808340655,0.09026098207428196,1.9308868244469808,1.1672835227041976,-1.5417933999081426,5.35368392713783
1.0426888594485773,1.7675865090845542,0.5612493936855987,0.9625668906477152,-0.546743072340612,0.45907782036843126
2.094886625616326,2.7589159728950525,0.6500005589627668,0.29426855343336716,0.13558306163433773,-0.14717914836766366
0.17804805860746648,1.4078961620456747,-0.22259599547354098,0.8877870647241533,1.307616999571909,-2.619563806588025
0.199501582352026,0.10109041479871925,0.8732399764724267,1.437001888205474,-0.8975723941636601,1.6439675514922976
-0.13273914808588352,0.3574206569512599,-0.308299221257549,1.0386034183832558,0.47678891297843806,-0.3220389320497431
0.39684030792819475,-1.9450782329067764,-1.2486818330234497,-0.4692351072561776,0.3764986886791823,4.465795314799938
-0.06349727489195185,-0.15308074247178327,0.2617528796723104,0.4164307883748752,0.918258121784742,-0.5323882377155913
0.29957683907679283,0.8680926471566071,-0.2627398803999691,1.1988891709747427,0.8859648658734012,-0.9697823231602398
0.3910529545218884,1.0840667368824952,-1.6506727733959168,0.9731611501796061,0.09137683243067071,-2.9424468613664474
0.09975352024577121,-0.5761057910076455,0.5113728849682594,-0.5163299439639615,-2.2681217146632138,0.519418517967418
-0.17935409250963263,0.3797904956204753,-0.26997570832316414,0.2987496795028549,1.1356430813567997,-1.4374564352769377
0.25168692193404596,-0.2610969373239381,1.3883607492220775,0.3191403794263767,-0.7206241413449425,4.2172784185983385
0.6665909804902365,1.1087596083399742,0.457839013115355,0.11767620030276082,0.3902420111007991,-0.5197260308199527
-0.5148828546990528,0.6932603931728978,0.6971121665324469,-0.9002700683929595,-1.360320432541418,-2.6104612661871496
2.3976995038019497,1.5991891608864486,3.187657482086222,0.31983279400816916,-0.7724452331327258,7.675768570317702
-1.5023683569782071,-0.3245219465755088,-0.555521246646514,0.5994746462628712,1.5333467320014627,-4.775077292933594
-0.1712931341794606,-0.19698034044436175,-1.210367708653136,2.919697989103465,-0.7146890959069759,0.7151467144090677
1.0887133756558447,1.035230634596036,0.28528367917086395,-1.728976991121438,0.5655652330300199,-0.24892790267613119
0.10813351308711865,-0.21955179404260092,-1.2384105889150012,-0.34449226460757976,-2.0901659485124044,-0.2751279987760811
-1.2997702791860737,0.40713637668473424,0.3862135334610643,-1.194307864055153,0.14279139432514112,-4.696171080557374
